trial_id,config,error_type,error_message,error_traceback
f69eff68,"{'temperature': 1.1, 'latent_dim': 55, 'transform_funcs': (0, 2, 7, 8)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
178a94c7,"{'temperature': 0.8, 'latent_dim': 175, 'transform_funcs': (1, 2, 10, 11)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
10a299ab,"{'temperature': 0.6000000000000001, 'latent_dim': 238, 'transform_funcs': (1, 3, 6, 8)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
1784ce15,"{'temperature': 1.5, 'latent_dim': 211, 'transform_funcs': (0, 1, 3, 6)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
2c163d8a,"{'temperature': 1.1, 'latent_dim': 150, 'transform_funcs': (3, 6, 8, 10)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
febcee46,"{'temperature': 1.1, 'latent_dim': 214, 'transform_funcs': (1, 7, 9, 10)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
f434a75e,"{'temperature': 1.3, 'latent_dim': 231, 'transform_funcs': (2, 4, 5, 8)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
94aa9b6f,"{'temperature': 0.6000000000000001, 'latent_dim': 325, 'transform_funcs': (2, 6, 7, 10)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
8af6d0e4,"{'temperature': 0.6000000000000001, 'latent_dim': 209, 'transform_funcs': (1, 2, 9, 10)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
35c2a0b0,"{'temperature': 0.8, 'latent_dim': 256, 'transform_funcs': (2, 3, 9, 11)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
2b89aae0,"{'temperature': 0.8, 'latent_dim': 354, 'transform_funcs': (0, 5, 11)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
d94fc234,"{'temperature': 0.5, 'latent_dim': 185, 'transform_funcs': (0, 4, 8, 10)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
