,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature_head,config/batch_size,config/latent_dim,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
10,0.8373809523809523,0.8373809523809523,0.005639390134441414,0.841206791332608,0.0057438546912631444,0.8412067913326078,0.005743854691263135,0.7976190476190477,0.0,0.8039254709475174,0.0,0.8039254709475174,0.0,0.8214285714285714,0.0,0.8261084944606085,0.0,0.8261084944606084,0.0,1700143685,False,1,29974930,2023-11-16_14-08-05,35.93608260154724,35.93608260154724,307183,b91e3690908b,172.17.0.3,35.93608260154724,1,,0.584,0.1,256,10,29974930,,,,,
11,0.8054761904761906,0.8054761904761906,0.004523809523809508,0.8111203024508196,0.004477364271691084,0.8111203024508196,0.004477364271691095,0.780952380952381,0.0,0.7844848334333722,0.0,0.7844848334333722,0.0,0.7547619047619047,0.0,0.7556215297582535,0.0,0.7556215297582537,0.0,1700143704,True,1,510d5469,2023-11-16_14-08-24,52.74177360534668,52.74177360534668,299022,b91e3690908b,172.17.0.3,52.74177360534668,1,,0.431,0.1,342,107,510d5469,,,,,
12,0.836190476190476,0.836190476190476,0.005408484138857405,0.8395786132905274,0.005140931014822917,0.8395786132905274,0.005140931014822919,0.8357142857142857,0.0,0.8394488516794901,0.0,0.8394488516794902,0.0,0.7833333333333333,0.0,0.7831032352811093,0.0,0.7831032352811094,0.0,1700143722,False,1,f113b3b1,2023-11-16_14-08-42,43.22489881515503,43.22489881515503,305936,b91e3690908b,172.17.0.3,43.22489881515503,1,,0.539,0.4,310,114,f113b3b1,,,,,
13,0.8023809523809524,0.7954761904761904,0.004573660169594919,0.8000924119236276,0.004374484009700159,0.8000924119236276,0.004374484009700172,0.7928571428571428,0.0,0.7965354206889422,0.0,0.7965354206889423,0.0,0.8023809523809524,0.0,0.8047942551336073,0.0,0.8047942551336073,0.0,1700143725,True,1,16d71070,2023-11-16_14-08-45,45.82631587982178,45.82631587982178,306493,b91e3690908b,172.17.0.3,45.82631587982178,1,,0.14400000000000002,0.1,161,37,16d71070,,,,,
14,0.8466666666666667,0.8466666666666667,0.006581083314802478,0.8497895322899616,0.006401699052868374,0.8497895322899616,0.006401699052868371,0.8238095238095238,0.0,0.8254809070767206,0.0,0.8254809070767207,0.0,0.8071428571428572,0.0,0.8066512422317057,0.0,0.8066512422317056,0.0,1700143730,False,1,714f0240,2023-11-16_14-08-50,45.42492747306824,45.42492747306824,307183,b91e3690908b,172.17.0.3,45.42492747306824,1,,0.894,0.7000000000000001,347,107,714f0240,,,,,
15,0.7871428571428571,0.7871428571428571,0.006494372236659909,0.7937057105056284,0.006227326320550263,0.7937057105056284,0.006227326320550217,0.7857142857142857,0.0,0.7909568642942414,0.0,0.7909568642942415,0.0,0.7547619047619047,0.0,0.7571049025112035,0.0,0.7571049025112034,0.0,1700143750,True,1,9de8b3cb,2023-11-16_14-09-10,46.081889629364014,46.081889629364014,299022,b91e3690908b,172.17.0.3,46.081889629364014,1,,0.533,0.8,510,156,9de8b3cb,,,,,
16,0.7866666666666666,0.7866666666666666,0.004285714285714271,0.7940211475629267,0.00448856717189981,0.7940211475629266,0.004488567171899775,0.7738095238095238,0.0,0.7800475477729973,0.0,0.7800475477729973,0.0,0.7404761904761905,0.0,0.7390663156238072,0.0,0.7390663156238071,0.0,1700143761,True,1,da2051ce,2023-11-16_14-09-21,38.50396776199341,38.50396776199341,305936,b91e3690908b,172.17.0.3,38.50396776199341,1,,0.6880000000000001,0.6000000000000001,449,81,da2051ce,,,,,
17,0.8238095238095238,0.8171428571428571,0.004971574528052625,0.8219325631404614,0.004889605445446652,0.8219325631404614,0.004889605445446601,0.8238095238095238,0.0,0.828089053379482,0.0,0.8280890533794819,0.0,0.7761904761904762,0.0,0.7793216671914315,0.0,0.7793216671914315,0.0,1700143769,True,1,b2dd8361,2023-11-16_14-09-29,44.401817083358765,44.401817083358765,306493,b91e3690908b,172.17.0.3,44.401817083358765,1,,0.441,0.9,241,107,b2dd8361,,,,,
18,0.8042857142857143,0.8042857142857143,0.00485620906056454,0.808947789678675,0.00466579024927759,0.808947789678675,0.004665790249277651,0.780952380952381,0.0,0.7852798969792554,0.0,0.7852798969792553,0.0,0.7904761904761904,0.0,0.7947554667361482,0.0,0.7947554667361483,0.0,1700143767,True,1,877e0830,2023-11-16_14-09-27,35.987531423568726,35.987531423568726,307183,b91e3690908b,172.17.0.3,35.987531423568726,1,,0.663,0.5,311,60,877e0830,,,,,
19,0.819047619047619,0.8188095238095239,0.00404761904761906,0.8236425643868998,0.0034301746721663935,0.8236425643868996,0.003430174672166422,0.819047619047619,0.0,0.8230258194738389,0.0,0.8230258194738388,0.0,0.7595238095238095,0.0,0.7596797256295701,0.0,0.75967972562957,0.0,1700143799,True,1,5a5eb6c7,2023-11-16_14-09-59,49.24551010131836,49.24551010131836,299022,b91e3690908b,172.17.0.3,49.24551010131836,1,,0.327,0.8,174,123,5a5eb6c7,,,,,
20,0.8,0.8,0.005106573949887461,0.8060265341259948,0.005023272045974824,0.8060265341259948,0.0050232720459748425,0.7928571428571428,0.0,0.7976731632452595,0.0,0.7976731632452596,0.0,0.7476190476190476,0.0,0.7471355665460031,0.0,0.7471355665460031,0.0,1700143813,True,1,9e7d6eb1,2023-11-16_14-10-13,52.25119662284851,52.25119662284851,305936,b91e3690908b,172.17.0.3,52.25119662284851,1,,0.844,0.7000000000000001,388,139,9e7d6eb1,,,,,
21,0.7952380952380952,0.7821428571428571,0.005659459201906985,0.7870648180901717,0.005223273548484102,0.7870648180901717,0.0052232735484841145,0.7952380952380952,0.0,0.8004384677704482,0.0,0.8004384677704484,0.0,0.7666666666666667,0.0,0.7698696658440193,0.0,0.7698696658440193,0.0,1700143801,True,1,fb1a827c,2023-11-16_14-10-01,34.270302057266235,34.270302057266235,307183,b91e3690908b,172.17.0.3,34.270302057266235,1,,0.888,1.0,275,72,fb1a827c,,,,,
22,0.8266666666666665,0.8266666666666665,0.009085135251589972,0.8326812812197522,0.00885227291355142,0.8326812812197522,0.008852272913551383,0.780952380952381,0.0,0.7892187917610821,0.0,0.7892187917610821,0.0,0.7738095238095238,0.0,0.7790427167852986,0.0,0.7790427167852987,0.0,1700143823,True,1,9fc67d15,2023-11-16_14-10-23,53.93734931945801,53.93734931945801,306493,b91e3690908b,172.17.0.3,53.93734931945801,1,,0.03,0.7000000000000001,383,175,9fc67d15,,,,,
23,0.8188095238095239,0.8188095238095239,0.007257024121013408,0.8241165025888486,0.006925709720289093,0.8241165025888485,0.006925709720289067,0.8142857142857143,0.0,0.8184663686421794,0.0,0.8184663686421794,0.0,0.7976190476190477,0.0,0.8014401959742831,0.0,0.8014401959742832,0.0,1700143849,True,1,82ce2fd8,2023-11-16_14-10-49,56.38408184051514,56.38408184051514,312197,b91e3690908b,172.17.0.3,56.38408184051514,1,,0.78,0.5,230,135,82ce2fd8,,,,,
24,0.785952380952381,0.785952380952381,0.003095238095238084,0.7918924243904493,0.002966258714420595,0.7918924243904492,0.00296625871442056,0.7857142857142857,0.0,0.7912967814319054,0.0,0.7912967814319054,0.0,0.7619047619047619,0.0,0.7663790942727923,0.0,0.7663790942727922,0.0,1700143837,True,1,843b95d7,2023-11-16_14-10-37,37.68582510948181,37.68582510948181,299022,b91e3690908b,172.17.0.3,37.68582510948181,1,,0.14200000000000002,0.7000000000000001,284,98,843b95d7,,,,,
25,0.7747619047619048,0.7747619047619048,0.00441600880737889,0.7797710142987708,0.004410602542282221,0.7797710142987708,0.004410602542282211,0.7666666666666667,0.0,0.7690074539322643,0.0,0.7690074539322642,0.0,0.7333333333333333,0.0,0.7297450512210064,0.0,0.7297450512210063,0.0,1700143840,True,1,80368d59,2023-11-16_14-10-40,39.20457577705383,39.20457577705383,307183,b91e3690908b,172.17.0.3,39.20457577705383,1,,0.11900000000000001,1.0,387,70,80368d59,,,,,
26,0.8099999999999999,0.8099999999999999,0.005812645531301743,0.8112159823663262,0.005767934176544069,0.8112159823663262,0.0057679341765440135,0.8047619047619048,0.0,0.8087026004049768,0.0,0.8087026004049768,0.0,0.7833333333333333,0.0,0.7838859912324807,0.0,0.7838859912324807,0.0,1700143854,True,1,24ecb503,2023-11-16_14-10-54,41.41932463645935,41.41932463645935,305936,b91e3690908b,172.17.0.3,41.41932463645935,1,,0.215,0.9,327,97,24ecb503,,,,,
27,0.8269047619047619,0.8269047619047619,0.005639390134441456,0.8337293589967073,0.00571771256539473,0.8337293589967073,0.005717712565394718,0.8142857142857143,0.0,0.8205321017418191,0.0,0.8205321017418191,0.0,0.780952380952381,0.0,0.7841685653998095,0.0,0.7841685653998097,0.0,1700143871,True,1,65a8f124,2023-11-16_14-11-11,47.90767312049866,47.90767312049866,306493,b91e3690908b,172.17.0.3,47.90767312049866,1,,0.809,0.6000000000000001,372,129,65a8f124,,,,,
28,0.8238095238095238,0.8238095238095238,0.00602338601936836,0.8283354968016627,0.00580583656002611,0.8283354968016627,0.00580583656002618,0.7952380952380952,0.0,0.7984379377753662,0.0,0.7984379377753662,0.0,0.7738095238095238,0.0,0.7751488774926769,0.0,0.7751488774926767,0.0,1700143897,True,1,d01de218,2023-11-16_14-11-37,60.1551079750061,60.1551079750061,299022,b91e3690908b,172.17.0.3,60.1551079750061,1,,0.899,0.30000000000000004,411,148,d01de218,,,,,
29,0.8333333333333334,0.8278571428571428,0.0038465462908103907,0.8320304928051272,0.004118085092005726,0.8320304928051272,0.004118085092005643,0.8333333333333334,0.0,0.8363786224164552,0.0,0.8363786224164553,0.0,0.7952380952380952,0.0,0.7943557263001879,0.0,0.7943557263001879,0.0,1700143882,False,1,2c35564b,2023-11-16_14-11-22,41.700072288513184,41.700072288513184,307183,b91e3690908b,172.17.0.3,41.700072288513184,1,,0.75,0.9,209,92,2c35564b,,,,,
30,0.8223809523809523,0.8223809523809523,0.0037191665123364887,0.8263609462375776,0.0036985725351210493,0.8263609462375776,0.003698572535120976,0.8047619047619048,0.0,0.8089272985476571,0.0,0.8089272985476571,0.0,0.7880952380952381,0.0,0.7888191517507642,0.0,0.7888191517507642,0.0,1700143886,True,1,ce0dbc61,2023-11-16_14-11-26,36.74338746070862,36.74338746070862,312197,b91e3690908b,172.17.0.3,36.74338746070862,1,,0.373,0.2,419,26,ce0dbc61,,,,,
31,0.830952380952381,0.8128571428571428,0.007982406959161976,0.8181025116957394,0.007339618935662893,0.8181025116957394,0.007339618935662886,0.830952380952381,0.0,0.8333313236549743,0.0,0.8333313236549743,0.0,0.7785714285714286,0.0,0.7779826121317406,0.0,0.7779826121317406,0.0,1700143917,False,1,351f34fc,2023-11-16_14-11-57,63.04131865501404,63.04131865501404,305936,b91e3690908b,172.17.0.3,63.04131865501404,1,,0.06,0.30000000000000004,286,172,351f34fc,,,,,
32,0.8345238095238094,0.8345238095238094,0.004791574237499571,0.8388238264264748,0.004574144009008266,0.8388238264264748,0.0045741440090082425,0.8285714285714286,0.0,0.8319703651195471,0.0,0.8319703651195471,0.0,0.7904761904761904,0.0,0.7904828468274845,0.0,0.7904828468274845,0.0,1700143918,False,1,28ffabb2,2023-11-16_14-11-58,46.553064823150635,46.553064823150635,306493,b91e3690908b,172.17.0.3,46.553064823150635,1,,0.218,0.5,444,81,28ffabb2,,,,,
33,0.7888095238095237,0.7888095238095237,0.006904761904761913,0.7946031728852623,0.00691807961734556,0.794603172885262,0.006918079617345571,0.7642857142857142,0.0,0.7707376171170912,0.0,0.7707376171170911,0.0,0.7357142857142858,0.0,0.7332503703168589,0.0,0.7332503703168588,0.0,1700143921,True,1,1bd0e7db,2023-11-16_14-12-01,38.81989669799805,38.81989669799805,307183,b91e3690908b,172.17.0.3,38.81989669799805,1,,0.004,0.7000000000000001,485,64,1bd0e7db,,,,,
34,0.8166666666666667,0.8164285714285715,0.007711492733667441,0.8199140270122092,0.0070883775045801085,0.8199140270122092,0.0070883775045800625,0.8166666666666667,0.0,0.8197628884032188,0.0,0.8197628884032189,0.0,0.7976190476190477,0.0,0.8000073935718929,0.0,0.8000073935718929,0.0,1700143927,True,1,aefca71c,2023-11-16_14-12-07,41.6405394077301,41.6405394077301,312197,b91e3690908b,172.17.0.3,41.6405394077301,1,,0.484,0.2,410,44,aefca71c,,,,,
35,0.8,0.7983333333333333,0.007532996199788765,0.8015269477920401,0.007069678218342957,0.80152694779204,0.0070696782183429195,0.7904761904761904,0.0,0.7920008975157068,0.0,0.7920008975157067,0.0,0.8,0.0,0.7982086277351906,0.0,0.7982086277351905,0.0,1700143929,True,1,468dbc28,2023-11-16_14-12-09,31.720569849014282,31.720569849014282,299022,b91e3690908b,172.17.0.3,31.720569849014282,1,,0.598,0.30000000000000004,472,18,468dbc28,,,,,
36,0.8247619047619047,0.8247619047619047,0.005238095238095259,0.8292158473485649,0.004866993210551305,0.8292158473485649,0.0048669932105512796,0.819047619047619,0.0,0.8231548016359382,0.0,0.8231548016359383,0.0,0.8023809523809524,0.0,0.8033238460590516,0.0,0.8033238460590516,0.0,1700143966,True,1,402a28ab,2023-11-16_14-12-46,48.863396406173706,48.863396406173706,305936,b91e3690908b,172.17.0.3,48.863396406173706,1,,0.628,0.4,337,87,402a28ab,,,,,
37,0.8107142857142857,0.8107142857142857,0.0021951296326887747,0.8151075217783095,0.0022905275259107664,0.8151075217783095,0.002290527525910786,0.7857142857142857,0.0,0.7916083361420946,0.0,0.7916083361420945,0.0,0.7690476190476191,0.0,0.7719577079280536,0.0,0.7719577079280536,0.0,1700143958,True,1,24a05fd1,2023-11-16_14-12-38,40.00301122665405,40.00301122665405,306493,b91e3690908b,172.17.0.3,40.00301122665405,1,,0.389,0.8,364,104,24a05fd1,,,,,
38,0.8314285714285713,0.8314285714285713,0.007882354932022325,0.8368855351856203,0.007708662244356941,0.8368855351856203,0.007708662244356922,0.8095238095238095,0.0,0.814800971172168,0.0,0.814800971172168,0.0,0.7619047619047619,0.0,0.7614877364258068,0.0,0.7614877364258069,0.0,1700143960,False,1,5fd13320,2023-11-16_14-12-40,39.231088638305664,39.231088638305664,307183,b91e3690908b,172.17.0.3,39.231088638305664,1,,0.08700000000000001,0.6000000000000001,430,50,5fd13320,,,,,
39,0.8047619047619048,0.7897619047619048,0.0038465462908103686,0.7953685886072366,0.0040351651016810085,0.7953685886072366,0.0040351651016810475,0.8047619047619048,0.0,0.81042849170756,0.0,0.81042849170756,0.0,0.7404761904761905,0.0,0.7395648151655508,0.0,0.7395648151655508,0.0,1700143972,True,1,3ec35741,2023-11-16_14-12-52,44.24006247520447,44.24006247520447,312197,b91e3690908b,172.17.0.3,44.24006247520447,1,,0.28600000000000003,0.5,298,117,3ec35741,,,,,
40,0.8033333333333333,0.8033333333333333,0.007237468644557456,0.8071202121116728,0.007204750670228866,0.8071202121116731,0.007204750670228923,0.7928571428571428,0.0,0.7964937499988376,0.0,0.7964937499988376,0.0,0.7666666666666667,0.0,0.7698006530122892,0.0,0.7698006530122892,0.0,1700143966,True,1,8304f82f,2023-11-16_14-12-46,37.49901270866394,37.49901270866394,299022,b91e3690908b,172.17.0.3,37.49901270866394,1,,0.191,0.8,261,75,8304f82f,,,,,
41,0.815952380952381,0.815952380952381,0.003539540177932965,0.8217251887824648,0.0034546925862365464,0.8217251887824647,0.0034546925862365425,0.8119047619047619,0.0,0.8153860768354414,0.0,0.8153860768354414,0.0,0.8,0.0,0.8040941722187052,0.0,0.8040941722187052,0.0,1700144014,True,1,46db82ab,2023-11-16_14-13-34,55.85122108459473,55.85122108459473,306493,b91e3690908b,172.17.0.3,55.85122108459473,1,,0.719,0.4,468,158,46db82ab,,,,,
42,0.7885714285714286,0.7885714285714286,0.008637312927246212,0.7937021793916476,0.008530906763414699,0.7937021793916476,0.008530906763414675,0.780952380952381,0.0,0.7860175775758149,0.0,0.7860175775758149,0.0,0.7095238095238096,0.0,0.7051820631714177,0.0,0.7051820631714176,0.0,1700144006,True,1,098446f3,2023-11-16_14-13-26,45.84282422065735,45.84282422065735,307183,b91e3690908b,172.17.0.3,45.84282422065735,1,,0.492,0.9,399,141,098446f3,,,,,
43,0.8164285714285715,0.8164285714285715,0.00756303817822313,0.8214866041216377,0.0075088805706299225,0.8214866041216377,0.0075088805706298705,0.8,0.0,0.8051227552189107,0.0,0.8051227552189106,0.0,0.7571428571428571,0.0,0.7576637036872437,0.0,0.7576637036872437,0.0,1700144009,True,1,b67f527a,2023-11-16_14-13-29,43.03601408004761,43.03601408004761,305936,b91e3690908b,172.17.0.3,43.03601408004761,1,,0.376,0.6000000000000001,324,120,b67f527a,,,,,
44,0.8023809523809524,0.7973809523809524,0.0066025831542200495,0.8021862672871048,0.006438058125663418,0.8021862672871046,0.006438058125663427,0.8023809523809524,0.0,0.8053022950526144,0.0,0.8053022950526142,0.0,0.7452380952380953,0.0,0.7421002097741843,0.0,0.7421002097741842,0.0,1700143998,True,1,86db5ed8,2023-11-16_14-13-18,31.053544759750366,31.053544759750366,299022,b91e3690908b,172.17.0.3,31.053544759750366,1,,0.276,0.7000000000000001,204,38,86db5ed8,,,,,
45,0.8214285714285714,0.8183333333333334,0.0073809523809523735,0.8243087943053178,0.0072647782585133595,0.8243087943053176,0.007264778258513379,0.8214285714285714,0.0,0.8292987273251149,0.0,0.8292987273251149,0.0,0.7976190476190477,0.0,0.8050416311529033,0.0,0.8050416311529032,0.0,1700144025,True,1,17c51e2c,2023-11-16_14-13-45,53.123568058013916,53.123568058013916,312197,b91e3690908b,172.17.0.3,53.123568058013916,1,,0.854,1.0,130,163,17c51e2c,,,,,
46,0.8021428571428573,0.8021428571428573,0.005156287578025668,0.8078125087506974,0.005312007155443476,0.8078125087506974,0.00531200715544349,0.7976190476190477,0.0,0.8014753238137571,0.0,0.8014753238137571,0.0,0.7833333333333333,0.0,0.7865121002929798,0.0,0.7865121002929798,0.0,1700144063,True,1,22740974,2023-11-16_14-14-23,65.56770491600037,65.56770491600037,299022,b91e3690908b,172.17.0.3,65.56770491600037,1,,0.524,0.2,354,127,22740974,,,,,
47,0.8,0.7997619047619048,0.0036030347501003718,0.80492845935219,0.0033205117046909006,0.8049284593521902,0.003320511704690855,0.8,0.0,0.805196178929234,0.0,0.8051961789292339,0.0,0.7285714285714285,0.0,0.6977872157817503,0.0,0.6977872157817502,0.0,1700144030,True,1,904c5635,2023-11-16_14-13-50,23.97388982772827,23.97388982772827,307183,b91e3690908b,172.17.0.3,23.97388982772827,1,,0.607,0.30000000000000004,490,5,904c5635,,,,,
48,0.8404761904761905,0.8297619047619047,0.004292322946980955,0.835244482201291,0.0040015348562587,0.835244482201291,0.004001534856258777,0.8404761904761905,0.0,0.8429195980195784,0.0,0.8429195980195784,0.0,0.7833333333333333,0.0,0.7828306380949716,0.0,0.7828306380949714,0.0,1700144060,False,1,df90f056,2023-11-16_14-14-20,50.55578112602234,50.55578112602234,305936,b91e3690908b,172.17.0.3,50.55578112602234,1,,0.178,0.4,306,103,df90f056,,,,,
49,0.7992857142857143,0.7992857142857143,0.003021089890583238,0.8060939868389067,0.0029534306902610423,0.8060939868389067,0.002953430690261023,0.780952380952381,0.0,0.7859290558783657,0.0,0.7859290558783657,0.0,0.7404761904761905,0.0,0.7406496055625197,0.0,0.7406496055625197,0.0,1700144066,True,1,11000e4b,2023-11-16_14-14-26,52.72410583496094,52.72410583496094,306493,b91e3690908b,172.17.0.3,52.72410583496094,1,,0.648,0.5,433,111,11000e4b,,,,,
50,0.8347619047619046,0.8347619047619046,0.004285714285714293,0.8384964716409934,0.00433453332153345,0.8384964716409933,0.004334533321533442,0.7952380952380952,0.0,0.7996986177129176,0.0,0.7996986177129177,0.0,0.8214285714285714,0.0,0.822858037635107,0.0,0.8228580376351071,0.0,1700144081,False,1,95e699f0,2023-11-16_14-14-41,56.62676000595093,56.62676000595093,312197,b91e3690908b,172.17.0.3,56.62676000595093,1,,0.329,0.1,337,91,95e699f0,,,,,
51,0.8140476190476191,0.8140476190476191,0.006158341503036912,0.8195461062892246,0.0063708046555585075,0.8195461062892246,0.0063708046555584616,0.8,0.0,0.8057879211374542,0.0,0.8057879211374542,0.0,0.7690476190476191,0.0,0.7722716452877288,0.0,0.7722716452877288,0.0,1700144067,True,1,efeed421,2023-11-16_14-14-27,36.82298445701599,36.82298445701599,307183,b91e3690908b,172.17.0.3,36.82298445701599,1,,0.5650000000000001,0.7000000000000001,459,53,efeed421,,,,,
52,0.7971428571428572,0.7971428571428572,0.006632565846278173,0.799263081254619,0.006905867680404897,0.799263081254619,0.006905867680404886,0.780952380952381,0.0,0.7821531625266781,0.0,0.782153162526678,0.0,0.7642857142857142,0.0,0.7640712911826489,0.0,0.7640712911826488,0.0,1700144100,True,1,455e5e34,2023-11-16_14-15-00,39.61687231063843,39.61687231063843,305936,b91e3690908b,172.17.0.3,39.61687231063843,1,,0.41400000000000003,0.8,261,60,455e5e34,,,,,
53,0.7995238095238095,0.7995238095238095,0.004232473532055063,0.8034188255848717,0.004309739469688593,0.8034188255848717,0.004309739469688579,0.7428571428571429,0.0,0.7493123303051554,0.0,0.7493123303051553,0.0,0.7404761904761905,0.0,0.7401346478952279,0.0,0.7401346478952279,0.0,1700144106,True,1,1af3c3cd,2023-11-16_14-15-06,43.08696484565735,43.08696484565735,299022,b91e3690908b,172.17.0.3,43.08696484565735,1,,0.011,0.6000000000000001,373,77,1af3c3cd,,,,,
